round_id,coder_id,handle,attended,num_submissions,point_total,provisional_placed,system_point_total,placed,rated_ind,old_rating,new_rating,num_ratings,duration,first_submission_time,last_submission_time,prov_score_norm,fin_score_norm,old_rating_norm,prov_rank_norm,fin_rank_norm,old_rating_rank_norm,submission_freq,predictability_prov,predictability_fin,predictability_norm_score,new_minus_old_rating,dev_from_predicted_prov,dev_from_predicted_fin,prov_score_norm_distance,fin_score_norm_distance,num_nonmissing_prov,num_nonmissing_fin,num_nonmissing_numsubmissions,num_nonmissing_oldrating,num_prev_ratings,first_complexity,last_complexity,num_nonmissing_firstcomp,num_nonmissing_lastcomp,first_submission_lines,sum_insertions,sum_code_lines,last_submission_lines,num_nonmissing_sumcodelines,newcomer,num_contestants,contestant_registrant_ratio,average_experience,engagement_barrier,scoring_complexity,provisional_testing,task_type,target,improve,scoring_type,stratum
12200,15781032,brajeshlkw,Y,2,0.68,33.0,4.53,34.0,1,1497.0,1406.0,32,157.0,3418602550,3419164469,0.006907059421025902,0.009360471123049902,0.6014463640016071,0.30434782608695654,0.2826086956521739,0.5945945945945946,0.012738853503184714,0.7097532314923619,0.6880141010575793,0.40546069541941876,-91.0,-0.2902467685076381,-0.31198589894242074,0.9930929405789741,0.9906395288769501,46,46,46,37,31,,,37.0,37.0,,,,,,False,57,0.1775700934579439,7.087719298245614,2.0,2.0,Shared,Strategy,Quality,No,Relative,3.0
13565,15927969,anothermat,Y,5,51.0,10.0,193.0,18.0,1,1383.0,1407.0,7,162.0,3429468219,3430051118,0.5930232558139535,0.4961439588688946,0.6047223436816791,0.8831168831168831,0.7792207792207793,0.7666666666666667,0.030864197530864196,0.8835497835497836,0.9874458874458875,0.9883009121322744,24.0,0.11645021645021636,0.01255411255411254,0.40697674418604646,0.5038560411311054,77,77,77,60,6,142.0,163.0,63.0,63.0,593.0,816.0,1409.0,758.0,63.0,False,89,0.4238095238095238,5.674157303370786,2.0,1.0,Shared,Strategy,Quality,No,Absolute,3.0
12200,15927969,anothermat,Y,1,32.12,22.0,156.2,22.0,1,1311.0,1332.0,4,157.0,3418602550,3419164469,0.32625698324022345,0.3227606157660915,0.5267175572519084,0.5434782608695652,0.5434782608695652,0.47297297297297297,0.006369426751592357,0.9294947121034078,0.9294947121034078,0.7995394259883151,21.0,0.07050528789659222,0.07050528789659222,0.6737430167597765,0.6772393842339085,46,46,46,37,3,144.0,144.0,37.0,37.0,511.0,0.0,511.0,511.0,37.0,False,57,0.1775700934579439,7.087719298245614,2.0,2.0,Shared,Strategy,Quality,No,Relative,3.0
13565,21923970,Irioth,Y,1,44.0,13.0,195.0,17.0,1,1836.0,1803.0,23,162.0,3429468219,3430051118,0.5116279069767442,0.5012853470437018,0.8027984258854395,0.8441558441558441,0.7922077922077922,0.9666666666666667,0.006172839506172839,0.8774891774891774,0.8255411255411256,0.7088294810913047,-33.0,-0.12251082251082257,-0.17445887445887442,0.4883720930232558,0.49871465295629824,77,77,77,60,22,131.0,131.0,63.0,63.0,376.0,0.0,376.0,376.0,63.0,False,89,0.4238095238095238,5.674157303370786,2.0,1.0,Shared,Strategy,Quality,No,Absolute,3.0
12198,21923970,Irioth,Y,5,83.89,1.0,940.4,1.0,1,1530.0,1758.0,18,156.0,3416186332,3416745482,1.0,1.0,0.6324927656056222,1.0,1.0,0.5555555555555556,0.03205128205128205,0.5555555555555556,0.5555555555555556,0.6324927656056222,228.0,0.4444444444444444,0.4444444444444444,0.0,0.0,38,38,38,27,17,55.0,103.0,30.0,30.0,177.0,665.0,842.0,332.0,30.0,False,55,0.3618421052631579,7.254545454545455,2.0,2.0,Shared,Strategy,Quality,No,Relative,3.0
12200,21923970,Irioth,Y,7,92.1,8.0,452.5,11.0,1,1802.0,1829.0,20,157.0,3418602550,3419164469,0.935500253936008,0.9350139477218721,0.723985536359984,0.8478260869565217,0.782608695652174,0.7297297297297297,0.044585987261146494,0.881903642773208,0.9471210340775558,0.788485282423976,27.0,0.11809635722679201,0.05287896592244423,0.064499746063992,0.06498605227812793,46,46,46,37,19,128.0,334.0,37.0,37.0,294.0,1550.0,1844.0,882.0,37.0,False,57,0.1775700934579439,7.087719298245614,2.0,2.0,Shared,Strategy,Quality,No,Relative,3.0
13565,22074910,[.],Y,2,56.0,9.0,265.0,10.0,1,1952.0,1926.0,27,162.0,3429468219,3430051118,0.6511627906976745,0.6812339331619537,0.8535198950590293,0.8961038961038961,0.8831168831168831,0.9833333333333333,0.012345679012345678,0.9127705627705628,0.8997835497835498,0.7976428956386452,-26.0,-0.08722943722943721,-0.1002164502164502,0.34883720930232553,0.3187660668380463,77,77,77,60,26,169.0,193.0,63.0,63.0,408.0,103.0,511.0,460.0,63.0,False,89,0.4238095238095238,5.674157303370786,2.0,1.0,Shared,Strategy,Quality,No,Absolute,3.0
12198,22074910,[.],Y,4,55.58,17.0,636.95,16.0,1,1935.0,1885.0,21,156.0,3416186332,3416745482,0.6625342710692573,0.6773181624840494,0.7999173212071103,0.5789473684210527,0.6052631578947368,0.7777777777777778,0.02564102564102564,0.8011695906432749,0.827485380116959,0.862616949862147,-50.0,-0.19883040935672514,-0.17251461988304095,0.33746572893074267,0.3226818375159506,38,38,38,27,20,55.0,85.0,30.0,30.0,254.0,291.0,545.0,363.0,30.0,False,55,0.3618421052631579,7.254545454545455,2.0,2.0,Shared,Strategy,Quality,No,Relative,3.0
13565,22685656,Mimino,Y,1,73.0,4.0,329.0,4.0,1,1830.0,1864.0,16,162.0,3429468219,3430051118,0.8488372093023255,0.8457583547557841,0.80017490161784,0.961038961038961,0.961038961038961,0.95,0.006172839506172839,0.9889610389610389,0.9889610389610389,0.9513376923155145,34.0,0.01103896103896107,0.01103896103896107,0.15116279069767447,0.1542416452442159,77,77,77,60,15,225.0,225.0,63.0,63.0,347.0,0.0,347.0,347.0,63.0,False,89,0.4238095238095238,5.674157303370786,2.0,1.0,Shared,Strategy,Quality,No,Absolute,3.0
12198,22685656,Mimino,Y,5,58.52,15.0,650.26,15.0,1,1819.0,1793.0,11,156.0,3416186332,3416745482,0.6975801645011325,0.6914717141641855,0.7519636213311286,0.631578947368421,0.631578947368421,0.7407407407407407,0.03205128205128205,0.8908382066276803,0.8908382066276803,0.9456165431700039,-26.0,-0.10916179337231968,-0.10916179337231968,0.30241983549886753,0.3085282858358145,38,38,38,27,10,27.0,50.0,30.0,30.0,151.0,325.0,476.0,294.0,30.0,False,55,0.3618421052631579,7.254545454545455,2.0,2.0,Shared,Strategy,Quality,No,Relative,3.0
13565,22715204,anoopsabir,Y,3,0.0,68.0,0.0,68.0,1,938.0,825.0,8,162.0,3429468219,3430051118,0.0,0.0,0.41014429383471795,0.07142857142857142,0.07142857142857142,0.23333333333333334,0.018518518518518517,0.8380952380952381,0.8380952380952381,0.589855706165282,-113.0,-0.1619047619047619,-0.1619047619047619,1.0,1.0,77,77,77,60,7,,,63.0,63.0,,,,,,False,89,0.4238095238095238,5.674157303370786,2.0,1.0,Shared,Strategy,Quality,No,Absolute,3.0
12198,22715204,anoopsabir,Y,2,0.0,32.0,0.02,32.0,1,811.0,907.0,3,156.0,3416186332,3416745482,0.0,2.126754572522331e-05,0.33526250516742456,0.10526315789473684,0.18421052631578946,0.037037037037037035,0.01282051282051282,0.9317738791423003,0.8528265107212476,0.6647374948325755,96.0,0.0682261208576998,0.14717348927875243,1.0,0.9999787324542748,38,38,38,27,2,,,30.0,30.0,,,,,,False,55,0.3618421052631579,7.254545454545455,2.0,2.0,Shared,Strategy,Quality,No,Relative,3.0
13565,22721952,woldsom,Y,2,11.0,64.0,42.0,63.0,1,1140.0,1036.0,5,162.0,3429468219,3430051118,0.12790697674418605,0.10796915167095116,0.4984696108439003,0.17532467532467533,0.19480519480519481,0.5333333333333333,0.012345679012345678,0.641991341991342,0.6614718614718615,0.6294373659002858,-104.0,-0.358008658008658,-0.3385281385281385,0.872093023255814,0.8920308483290489,77,77,77,60,4,25.0,25.0,63.0,63.0,78.0,0.0,78.0,78.0,63.0,False,89,0.4238095238095238,5.674157303370786,2.0,1.0,Shared,Strategy,Quality,No,Absolute,3.0
12200,22721952,woldsom,Y,3,50.69,20.0,261.48,19.0,1,1000.0,1186.0,2,157.0,3418602550,3419164469,0.5148806500761808,0.5403037503874367,0.4017677782241864,0.5869565217391305,0.6086956521739131,0.21621621621621623,0.01910828025477707,0.6292596944770857,0.6075205640423031,0.8868871281480056,186.0,0.37074030552291426,0.39247943595769685,0.4851193499238192,0.4596962496125633,46,46,46,37,1,63.0,96.0,37.0,37.0,210.0,104.0,314.0,302.0,37.0,False,57,0.1775700934579439,7.087719298245614,2.0,2.0,Shared,Strategy,Quality,No,Relative,3.0
11136,10039742,AnonnymousT,Y,25,67.21,7.0,282.11,28.0,1,1143.0,1225.0,11,335.0,3413124271,3414329897,0.8707086410156756,0.7707712904019016,0.5849539406345957,0.9548872180451128,0.7969924812030075,0.4,0.07462686567164178,0.44511278195488724,0.6030075187969925,0.7142452996189201,82.0,0.5548872180451128,0.39699248120300745,0.12929135898432442,0.22922870959809838,133,133,133,95,10,97.0,185.0,123.0,123.0,315.0,3213.0,3528.0,526.0,123.0,False,146,0.4818481848184818,5.041095890410959,2.0,1.0,Shared,Strategy,Quality,No,Absolute,4.0
14354,10039742,AnonnymousT,Y,6,82.33,21.0,821.54,21.0,1,1833.0,1817.0,28,335.0,3491146351,3492349096,0.8327938498887315,0.8289842788238381,0.815028901734104,0.7619047619047619,0.7619047619047619,0.9230769230769231,0.01791044776119403,0.8388278388278387,0.8388278388278387,0.9822350518453725,-16.0,-0.16117216117216127,-0.16117216117216127,0.1672061501112685,0.17101572117616193,84,84,84,52,27,42.0,61.0,74.0,74.0,237.0,292.0,529.0,406.0,68.0,False,106,0.375886524822695,6.377358490566038,2.0,1.0,Shared,Strategy,Quality,No,Relative,4.0
13795,10039742,AnonnymousT,Y,9,80.65,9.0,815.28,8.0,1,1249.0,1385.0,17,336.0,3450015412,3451222230,0.8772025233848163,0.902187745526575,0.49348083761359146,0.9316239316239316,0.9401709401709402,0.4810126582278481,0.026785714285714284,0.5493887266039165,0.540841718056908,0.6162783142287751,136.0,0.45061127339608353,0.45915828194309205,0.1227974766151837,0.09781225447342501,117,117,117,79,16,230.0,241.0,112.0,112.0,450.0,51.0,501.0,471.0,112.0,False,131,0.3521505376344086,7.0,1.5,1.0,Shared,Strategy,Quality,No,Relative,4.0
11136,10435514,synne,Y,19,62.03,17.0,287.96,21.0,1,926.0,1118.0,4,335.0,3413124271,3414329897,0.8036015027853349,0.7867544602606485,0.47389969293756395,0.8796992481203008,0.849624060150376,0.09473684210526316,0.056716417910447764,0.21503759398496236,0.24511278195488717,0.670298190152229,192.0,0.7849624060150376,0.7548872180451128,0.19639849721466507,0.21324553973935145,133,133,133,95,3,71.0,153.0,123.0,123.0,316.0,1322.0,1638.0,645.0,123.0,False,146,0.4818481848184818,5.041095890410959,2.0,1.0,Shared,Strategy,Quality,No,Absolute,4.0
14354,10435514,synne,Y,13,86.16,12.0,856.66,11.0,1,1595.0,1665.0,13,335.0,3491146351,3492349096,0.8715355047541978,0.8644225141773122,0.7092040907069809,0.8690476190476191,0.8809523809523809,0.8269230769230769,0.03880597014925373,0.9578754578754578,0.9459706959706959,0.837668585952783,70.0,0.0421245421245422,0.05402930402930406,0.12846449524580217,0.1355774858226878,84,84,84,52,12,52.0,139.0,74.0,74.0,260.0,1061.0,1321.0,559.0,68.0,False,106,0.375886524822695,6.377358490566038,2.0,1.0,Shared,Strategy,Quality,No,Relative,4.0
13795,10435514,synne,Y,9,56.25,55.0,623.33,43.0,1,1182.0,1225.0,7,336.0,3450015412,3451222230,0.611812051337829,0.689776135093563,0.4670090873172659,0.5384615384615384,0.6410256410256411,0.37341772151898733,0.026785714285714284,0.8349561830574489,0.7323920804933463,0.855197035979437,43.0,0.1650438169425511,0.26760791950665375,0.388187948662171,0.31022386490643705,117,117,117,79,6,69.0,88.0,112.0,112.0,228.0,284.0,512.0,312.0,112.0,False,131,0.3521505376344086,7.0,1.5,1.0,Shared,Strategy,Quality,No,Relative,4.0
11136,16058913,siara,Y,10,54.85,44.0,243.95,68.0,1,1399.0,1356.0,10,335.0,3413124271,3414329897,0.7105842725741677,0.6665118439386902,0.7159672466734903,0.6766917293233082,0.49624060150375937,0.7263157894736842,0.029850746268656716,0.950375939849624,0.7699248120300751,0.9946170259006774,-43.0,-0.049624060150376015,-0.23007518796992488,0.2894157274258323,0.33348815606130977,133,133,133,95,9,71.0,163.0,123.0,123.0,95.0,289.0,384.0,314.0,123.0,False,146,0.4818481848184818,5.041095890410959,2.0,1.0,Shared,Strategy,Quality,No,Absolute,4.0
13795,16058913,siara,Y,2,57.22,53.0,584.55,53.0,1,1578.0,1529.0,18,336.0,3450015412,3451222230,0.6223624102675658,0.6468622395343433,0.6234689845910707,0.5555555555555556,0.5555555555555556,0.7974683544303798,0.005952380952380952,0.7580872011251758,0.7580872011251758,0.9988934256764951,-49.0,-0.2419127988748242,-0.2419127988748242,0.3776375897324342,0.3531377604656567,117,117,117,79,17,116.0,136.0,112.0,112.0,202.0,209.0,411.0,350.0,112.0,False,131,0.3521505376344086,7.0,1.5,1.0,Shared,Strategy,Quality,No,Relative,4.0
11136,19841837,cpphamza,Y,16,59.36,24.0,265.46,36.0,1,1351.0,1378.0,8,335.0,3413124271,3414329897,0.7690115299909315,0.7252807300346985,0.6914022517911975,0.8270676691729323,0.7368421052631579,0.6631578947368421,0.04776119402985075,0.8360902255639098,0.9263157894736842,0.922390721800266,27.0,0.16390977443609023,0.0736842105263158,0.23098847000906853,0.2747192699653015,133,133,133,95,7,28.0,105.0,123.0,123.0,41.0,2318.0,2359.0,270.0,123.0,False,146,0.4818481848184818,5.041095890410959,2.0,1.0,Shared,Strategy,Quality,No,Absolute,4.0
13795,19841837,cpphamza,Y,16,80.55,10.0,799.95,11.0,1,1330.0,1440.0,10,336.0,3450015412,3451222230,0.8761148575157711,0.8852235882567753,0.525483998419597,0.9230769230769231,0.9145299145299145,0.6075949367088608,0.047619047619047616,0.6845180136319376,0.6930650221789463,0.6493691409038259,110.0,0.31548198636806235,0.3069349778210537,0.12388514248422888,0.11477641174322473,117,117,117,79,9,65.0,108.0,112.0,112.0,163.0,784.0,947.0,276.0,112.0,False,131,0.3521505376344086,7.0,1.5,1.0,Shared,Strategy,Quality,No,Relative,4.0
11136,20994662,baseballnut,Y,7,54.4,46.0,261.2,39.0,1,1162.0,1214.0,27,335.0,3413124271,3414329897,0.7047545018784817,0.7136417037785853,0.5946775844421699,0.6616541353383458,0.7142857142857143,0.4421052631578947,0.020895522388059702,0.780451127819549,0.7278195488721804,0.8899230825636882,52.0,0.2195488721804511,0.2721804511278196,0.29524549812151835,0.28635829622141473,133,133,133,95,26,70.0,278.0,123.0,123.0,338.0,1090.0,1428.0,1206.0,123.0,False,146,0.4818481848184818,5.041095890410959,2.0,1.0,Shared,Strategy,Quality,No,Absolute,4.0
14354,20994662,baseballnut,Y,16,75.27,32.0,726.13,35.0,1,1223.0,1247.0,47,335.0,3491146351,3492349096,0.7613797289095691,0.7327097334059858,0.5437972432192085,0.6309523809523809,0.5952380952380952,0.4807692307692308,0.04776119402985075,0.8498168498168499,0.8855311355311355,0.7824175143096395,24.0,0.15018315018315015,0.11446886446886445,0.23862027109043094,0.2672902665940142,84,84,84,52,46,40.0,225.0,74.0,74.0,195.0,947.0,1142.0,895.0,68.0,False,106,0.375886524822695,6.377358490566038,2.0,1.0,Shared,Strategy,Quality,No,Relative,4.0
13795,20994662,baseballnut,Y,8,51.4,62.0,512.89,62.0,1,1158.0,1167.0,38,336.0,3450015412,3451222230,0.559060256689145,0.5675633804375492,0.45752666930067165,0.47863247863247865,0.47863247863247865,0.3291139240506329,0.023809523809523808,0.8504814454181542,0.8504814454181542,0.8984664126115266,9.0,0.14951855458184576,0.14951855458184576,0.44093974331085495,0.43243661956245083,117,117,117,79,37,16.0,166.0,112.0,112.0,94.0,738.0,832.0,703.0,112.0,False,131,0.3521505376344086,7.0,1.5,1.0,Shared,Strategy,Quality,No,Relative,4.0
11136,21990198,alecn2002,Y,4,35.0,117.0,165.03,119.0,1,866.0,827.0,17,335.0,3413124271,3414329897,0.4534266096644643,0.45088931996393544,0.44319344933469806,0.12781954887218044,0.11278195488721804,0.06315789473684211,0.011940298507462687,0.9353383458646617,0.9503759398496241,0.9897668396702337,-39.0,0.06466165413533834,0.04962406015037593,0.5465733903355356,0.5491106800360646,133,133,133,95,16,37.0,134.0,123.0,123.0,124.0,341.0,465.0,385.0,123.0,False,146,0.4818481848184818,5.041095890410959,2.0,1.0,Shared,Strategy,Quality,No,Absolute,4.0
14354,21990198,alecn2002,Y,5,28.08,66.0,283.01,66.0,1,1030.0,989.0,29,335.0,3491146351,3492349096,0.2840380335828444,0.2855744586385744,0.45798132503334815,0.2261904761904762,0.2261904761904762,0.23076923076923078,0.014925373134328358,0.9954212454212454,0.9954212454212454,0.8260567085494963,-41.0,-0.00457875457875459,-0.00457875457875459,0.7159619664171556,0.7144255413614256,84,84,84,52,28,140.0,170.0,74.0,74.0,453.0,274.0,727.0,559.0,68.0,False,106,0.375886524822695,6.377358490566038,2.0,1.0,Shared,Strategy,Quality,No,Relative,4.0
13795,21990198,alecn2002,Y,3,33.57,84.0,327.38,84.0,1,1077.0,1053.0,23,336.0,3450015412,3451222230,0.3651294322384164,0.3622782652959598,0.42552350849466614,0.2905982905982906,0.2905982905982906,0.22784810126582278,0.008928571428571428,0.9372498106675322,0.9372498106675322,0.9396059237437502,-24.0,0.06275018933246784,0.06275018933246784,0.6348705677615836,0.6377217347040403,117,117,117,79,22,76.0,142.0,112.0,112.0,237.0,291.0,528.0,409.0,112.0,False,131,0.3521505376344086,7.0,1.5,1.0,Shared,Strategy,Quality,No,Relative,4.0
11136,22635428,tstan436,Y,14,57.76,31.0,287.75,22.0,1,1145.0,1245.0,12,335.0,3413124271,3414329897,0.7482834564062703,0.7861807054452065,0.5859774820880246,0.7744360902255639,0.8421052631578947,0.4105263157894737,0.041791044776119404,0.6360902255639098,0.5684210526315789,0.8376940256817543,100.0,0.36390977443609024,0.431578947368421,0.25171654359372975,0.21381929455479354,133,133,133,95,11,48.0,66.0,123.0,123.0,183.0,266.0,449.0,286.0,123.0,False,146,0.4818481848184818,5.041095890410959,2.0,1.0,Shared,Strategy,Quality,No,Absolute,4.0
13795,22635428,tstan436,Y,1,58.4,51.0,579.5,54.0,1,1325.0,1313.0,17,336.0,3450015412,3451222230,0.6351968675222972,0.6412739163632742,0.5235084946661399,0.5726495726495726,0.5470085470085471,0.5949367088607594,0.002976190476190476,0.9777128637888132,0.9520718381477876,0.8883116271438427,-12.0,-0.02228713621118683,-0.04792816185221238,0.3648031324777028,0.35872608363672576,117,117,117,79,16,56.0,56.0,112.0,112.0,172.0,0.0,172.0,172.0,112.0,False,131,0.3521505376344086,7.0,1.5,1.0,Shared,Strategy,Quality,No,Relative,4.0
11136,22660509,Kerzenlicht,Y,12,57.48,32.0,247.59,57.0,1,1237.0,1251.0,3,335.0,3413124271,3414329897,0.7446560435289545,0.676456927406355,0.6330603889457523,0.7669172932330827,0.5789473684210527,0.5263157894736842,0.03582089552238806,0.7593984962406015,0.9473684210526315,0.8884043454167978,14.0,0.24060150375939848,0.052631578947368474,0.25534395647104546,0.323543072593645,133,133,133,95,2,,,123.0,123.0,,,,,,False,146,0.4818481848184818,5.041095890410959,2.0,1.0,Shared,Strategy,Quality,No,Absolute,4.0
13795,22660509,Kerzenlicht,Y,13,76.09,20.0,755.15,22.0,1,1152.0,1256.0,8,336.0,3450015412,3451222230,0.827604959756363,0.835647968838182,0.4551560647965231,0.8376068376068376,0.8205128205128205,0.31645569620253167,0.03869047619047619,0.47884885859569404,0.4959428756897112,0.6275511050401601,104.0,0.521151141404306,0.5040571243102888,0.17239504024363705,0.16435203116181796,117,117,117,79,7,,,112.0,112.0,,,,,,False,131,0.3521505376344086,7.0,1.5,1.0,Shared,Strategy,Quality,No,Relative,4.0
11136,22675206,edunov,Y,3,59.58,23.0,283.24,24.0,1,1339.0,1405.0,7,335.0,3413124271,3414329897,0.7718616401088224,0.7738586377421383,0.6852610030706243,0.8345864661654135,0.8270676691729323,0.631578947368421,0.008955223880597015,0.7969924812030075,0.8045112781954887,0.9133993629618019,66.0,0.20300751879699253,0.19548872180451127,0.2281383598911776,0.22614136225786174,133,133,133,95,6,48.0,203.0,123.0,123.0,114.0,440.0,554.0,443.0,123.0,False,146,0.4818481848184818,5.041095890410959,2.0,1.0,Shared,Strategy,Quality,No,Absolute,4.0
